gen,best,mean,std
0,90.583266,40.663286,31.169675
1,90.609651,48.781266,26.157669
2,90.609651,56.420258,21.511258
3,90.609651,58.391008,18.863115
4,90.609651,62.01588,14.981068
5,90.609651,63.801864,12.799615
6,90.609651,64.881546,11.226312
7,90.609651,65.420345,12.162675
8,92.220103,79.370879,13.062592
9,92.229362,87.594343,8.340708
10,92.229362,88.567,7.701004
11,92.229362,89.595377,6.666465
12,92.229362,90.496289,5.079474
13,92.229362,90.799857,4.442931
14,92.229362,91.650138,0.771228
15,92.229362,91.72216,0.761343
16,92.229362,91.797077,0.722074
17,92.229362,91.792274,0.658605
18,92.229362,91.903087,0.486869
19,92.229362,91.902705,0.476342
20,92.229362,91.925456,0.432937
21,92.229362,91.933889,0.418048
22,92.229362,91.947781,0.407553
23,92.229362,91.95422,0.374376
24,92.229362,91.887466,0.459588
25,92.229362,91.939023,0.37814
26,92.229362,91.792203,0.576675
27,92.229362,91.882314,0.473996
28,92.229362,91.916378,0.417601
29,92.229362,91.918146,0.515887
30,92.229362,91.951508,0.343847
31,92.229362,91.956123,0.327027
32,92.229362,91.977483,0.305046
33,92.229362,91.966727,0.296291
34,92.229362,91.98939,0.255216
35,92.229362,91.985035,0.298727
36,92.229362,91.973695,0.300769
37,92.229362,91.968164,0.312506
38,92.229362,91.957077,0.329147
39,92.229362,91.965569,0.328168
40,92.229362,91.978293,0.299284
41,92.229362,91.968429,0.31951
42,92.229362,91.985837,0.292802
43,92.229362,92.002164,0.237765
44,92.229362,91.973474,0.301804
45,92.229362,91.997465,0.249951
46,92.229362,92.020821,0.182064
47,92.229362,92.000918,0.231302
48,92.229362,92.019779,0.181856
49,92.229362,92.027898,0.151525
