gen,best,mean,std
0,91.993561,24.866799,29.833984
1,91.993561,29.942273,31.744475
2,91.993561,37.137274,32.905406
3,91.993561,42.657552,33.758668
4,91.993561,50.381784,36.158466
5,91.993561,57.897183,35.505672
6,91.993561,72.557811,27.900444
7,91.993561,75.397944,25.278411
8,91.993561,79.327661,21.895905
9,91.993561,81.91387,18.692819
10,91.993561,82.933669,17.834303
11,91.993561,83.675211,16.880398
12,91.993561,85.73607,11.966432
13,91.993561,85.645147,14.853135
14,91.993561,86.167587,14.948614
15,91.993561,86.680624,14.745935
16,91.993561,86.101576,15.835583
17,91.993561,86.2152,15.850971
18,91.993561,86.433629,14.61048
19,91.993561,86.776065,13.857767
20,91.993561,85.601945,14.655594
21,91.993561,86.496872,13.413765
22,91.993561,88.211135,9.118687
23,91.993561,86.597973,15.306728
24,91.993561,86.835324,14.490212
25,91.993561,88.608336,9.954224
26,91.993561,88.713211,10.348073
27,91.993561,89.164093,7.627862
28,91.993561,85.250676,17.703037
29,91.993561,87.89143,11.726903
30,91.993561,88.826766,8.643421
31,91.993561,87.689911,13.185812
32,91.993561,88.91434,8.256341
33,91.993561,88.132698,11.246293
34,91.993561,86.792632,13.566494
35,91.993561,86.269235,16.410147
36,91.993561,89.422978,7.7909
37,91.993561,87.971184,11.876215
38,91.993561,86.737062,14.190964
39,91.993561,88.36034,10.809666
40,91.993561,87.977611,11.533197
41,91.993561,87.190591,12.564035
42,91.993561,84.341829,18.304761
43,91.993561,85.131978,18.074915
44,91.993561,85.548616,17.888668
45,91.993561,85.301337,17.750971
46,91.993561,86.356211,16.630481
47,91.993561,84.709882,19.040126
48,91.993561,87.381069,14.070403
49,91.993561,88.166604,10.721912
