gen,best,mean,std
0,91.915982,36.493941,27.07428
1,92.612828,57.305777,36.037941
2,92.612828,63.881841,33.929921
3,92.612828,69.389961,29.786327
4,92.612828,75.251924,25.916278
5,92.612828,80.387181,19.91276
6,92.612828,83.598547,16.476508
7,92.612828,86.453996,12.537033
8,92.612828,86.074329,13.749767
9,92.612828,86.008777,13.930495
10,92.612828,88.362975,7.237236
11,92.612828,89.367484,0.859528
12,92.612828,89.047464,3.3768
13,92.612828,89.507579,0.840611
14,92.612828,89.328577,2.467561
15,92.612828,89.592573,0.602136
16,92.612828,89.653167,0.792007
17,92.612828,89.674302,0.757736
18,92.612828,89.646057,0.932579
19,92.612828,89.511271,0.704674
20,92.612828,89.502234,0.628127
21,92.612828,89.511182,0.520432
22,92.612828,89.328318,2.387704
23,92.612828,89.368324,2.406339
24,92.612828,89.59636,0.49316
25,92.612828,89.568462,0.558595
26,92.612828,89.611544,0.644296
27,92.612828,89.563962,0.41018
28,92.612828,89.56583,0.40983
29,92.612828,89.605907,0.30489
30,92.612828,88.732284,8.640707
31,92.612828,88.497301,8.933599
32,92.612828,89.60267,0.468619
33,92.612828,88.857086,5.53437
34,92.612828,88.850374,5.533581
35,92.612828,88.898526,5.551276
36,92.612828,89.380506,2.444195
37,92.612828,89.575602,0.644208
38,92.612828,89.443878,2.427881
39,92.612828,88.7906,5.326256
40,92.612828,89.161689,4.191655
41,92.612828,89.322282,2.450451
42,92.612828,89.335061,2.385945
43,92.612828,89.600724,0.460938
44,92.612828,89.202351,3.369994
45,92.612828,89.339747,2.465989
46,92.612828,89.104363,3.335058
47,92.612828,89.554869,0.446818
48,92.612828,89.621064,0.482967
49,92.612828,89.552841,0.452115
