gen,best,mean,std
0,91.099688,53.679364,34.133822
1,93.272828,31.381538,35.21494
2,93.272828,37.48359,35.630244
3,93.272828,46.807865,38.106807
4,93.272828,48.030402,38.610152
5,93.272828,52.567338,37.561812
6,93.272828,57.669194,35.608638
7,93.272828,71.188199,29.302946
8,93.272828,70.69337,29.875276
9,93.392828,39.44647,24.925817
10,93.392828,43.700224,22.022686
11,93.392828,46.109518,21.196112
12,93.392828,49.559556,21.181623
13,93.392828,49.681181,19.584894
14,93.392828,49.060517,17.501535
15,93.392828,50.64726,15.95205
16,93.392828,49.409068,15.482219
17,93.392828,47.442361,13.260042
18,93.392828,48.646263,12.355661
19,93.392828,51.214397,13.780147
20,93.392828,52.496971,14.197267
21,93.392828,54.411239,15.284763
22,93.392828,55.354774,16.845928
23,93.392828,55.488625,20.858035
24,93.392828,57.546469,22.355582
25,93.392828,55.20986,23.080296
26,93.392828,53.855892,22.557589
27,93.392828,52.431503,22.412474
28,93.392828,52.974827,21.743129
29,93.392828,54.547878,22.202568
30,93.392828,54.634538,22.004225
31,93.392828,51.577161,20.067799
32,93.392828,52.259595,21.183303
33,93.392828,52.219716,19.953364
34,93.392828,53.872624,20.824742
35,93.392828,53.807024,21.859703
36,93.392828,50.152442,20.812484
37,93.392828,47.728583,18.422634
38,93.392828,51.35064,20.050371
39,93.392828,51.232564,19.23795
40,93.392828,51.483651,20.787187
41,93.392828,50.472215,22.101255
42,93.392828,53.165453,22.703617
43,93.392828,55.821787,24.178093
44,93.392828,56.600489,24.464044
45,93.392828,52.997184,24.910096
46,93.392828,54.177854,25.752761
47,93.392828,55.984079,25.116328
48,93.392828,59.028214,25.247954
49,93.392828,53.682509,25.635541
