gen,best,mean,std
0,89.403229,21.911877,34.031058
1,90.913561,50.537683,40.088167
2,91.446677,20.226284,31.483784
3,91.779467,31.28665,33.743151
4,92.783558,51.13296,32.719335
5,92.783558,62.846913,29.926808
6,92.783558,68.135066,28.382208
7,92.783558,70.918728,27.212
8,92.836695,75.955371,24.499478
9,93.503558,50.966567,26.92749
10,93.809516,41.304357,38.278117
11,93.819644,53.587051,33.997551
12,93.819644,59.858684,32.856721
13,93.819644,67.361198,29.907772
14,93.819644,71.83076,27.575128
15,93.819644,76.678107,23.017627
16,94.059644,78.93856,21.798638
17,94.065064,79.149523,23.43708
18,94.065064,83.06302,19.179748
19,94.065064,84.426337,17.755202
20,94.065064,86.711077,13.256653
21,94.065064,85.609147,15.776827
22,94.065064,86.551998,14.462269
23,94.065064,88.267389,9.244172
24,94.065064,88.744219,7.729357
25,94.065064,88.28835,8.732607
26,94.065064,87.686644,10.499479
27,94.065064,87.732711,10.474586
28,94.065064,87.213159,11.331828
29,94.065064,86.903729,12.640361
30,94.065064,86.464848,13.464223
31,94.065064,85.644988,14.504485
32,94.065064,87.783178,9.426443
33,94.065064,87.690856,9.677022
34,94.065064,87.821021,10.843952
35,94.065064,88.056688,10.311064
36,94.065064,87.953306,10.844276
37,94.065064,88.664475,8.504749
38,94.065064,88.147337,10.154109
39,94.065064,89.175968,6.862333
40,94.065064,86.427815,13.796457
41,94.065064,88.914,6.796906
42,94.065064,89.242822,5.9798
43,94.065064,87.941133,10.077645
44,94.065064,86.103705,14.05655
45,94.065064,87.807114,9.754189
46,94.065064,88.017037,9.533022
47,94.065064,87.165842,11.970222
48,94.065064,86.537409,12.935638
49,94.065064,86.166338,12.325278
