gen,best,mean,std
0,89.403229,0,0
1,91.446677,0,0
2,91.446677,0,0
3,91.886267,0,0
4,92.783558,0,0
5,92.783558,0,0
6,92.783558,0,0
7,92.783558,0,0
8,92.836695,0,0
9,93.705064,0,0
10,93.809516,0,0
11,93.819644,0,0
12,93.819644,0,0
13,93.819644,0,0
14,93.819644,0,0
15,93.819644,0,0
16,94.065064,0,0
17,94.065064,0,0
18,94.065064,0,0
19,94.065064,0,0
20,94.065064,0,0
21,94.065064,0,0
22,94.065064,0,0
23,94.065064,0,0
24,94.065064,0,0
25,94.065064,0,0
26,94.065064,0,0
27,94.065064,0,0
28,94.065064,0,0
29,94.065064,0,0
30,94.065064,0,0
31,94.065064,0,0
32,94.065064,0,0
33,94.065064,0,0
34,94.065064,0,0
35,94.065064,0,0
36,94.065064,0,0
37,94.065064,0,0
38,94.065064,0,0
39,94.065064,0,0
40,94.065064,0,0
41,94.065064,0,0
42,94.065064,0,0
43,94.065064,0,0
44,94.065064,0,0
45,94.065064,0,0
46,94.065064,0,0
47,94.065064,0,0
48,94.065064,0,0
49,94.065064,0,0
