gen,best,mean,std
0,91.228142,7.107017,27.319058
1,91.228142,14.374038,33.359966
2,91.491655,18.563567,33.41465
3,92.609013,15.171678,26.092072
4,92.609013,25.636793,32.991821
5,92.609013,28.523646,33.252718
6,92.609013,35.102172,33.128583
7,92.609013,43.340999,35.283807
8,92.609013,54.253409,34.99788
9,92.609013,61.645866,31.565493
10,92.609013,65.5382,30.006946
11,92.609013,63.737857,32.287866
12,92.609013,69.550535,30.389738
13,92.609013,76.57534,24.592051
14,92.609013,74.373749,27.348896
15,92.609013,79.077287,22.633909
16,92.609013,78.866639,23.113706
17,92.609013,78.79673,23.232208
18,92.609013,85.307772,11.512394
19,92.612751,84.646611,13.155088
20,92.612751,83.957263,14.595638
21,92.612751,85.932828,8.273821
22,92.612751,85.783417,9.918654
23,92.612751,85.805406,9.880551
24,92.612751,86.456391,7.495494
25,92.612751,82.496225,17.982748
26,92.612751,84.650064,13.434717
27,92.612751,86.14828,8.571643
28,92.612751,86.042311,8.027532
29,92.612751,83.737348,14.221871
30,92.612751,83.436293,14.237321
31,92.612751,83.388619,15.358278
32,92.612751,85.311853,11.878395
33,92.612751,85.091749,12.02955
34,92.612751,84.705624,12.607708
35,92.612751,85.125565,12.338938
36,92.612751,85.393096,10.96954
37,92.788142,84.858789,13.329672
38,92.788142,84.859266,13.327069
39,92.908142,84.025669,15.582569
40,92.908142,82.438242,18.888118
41,92.908142,84.086908,15.158948
42,92.908142,85.031297,12.440295
43,92.908142,85.695039,10.537933
44,92.908142,86.270319,9.244455
45,92.908142,87.197046,0.573987
46,92.908142,86.446599,7.494663
47,92.908142,85.609832,11.150261
48,92.908142,85.609832,11.150261
49,92.908142,85.609832,11.150261
