gen,best,mean,std
0,91.405289,30.334504,23.665051
1,93.316695,42.94586,29.360871
2,93.496695,39.134972,28.256614
3,93.496695,46.647997,28.771895
4,93.496695,50.018422,26.532093
5,93.496695,59.750691,25.511192
6,93.496695,60.32484,28.544757
7,93.496695,63.738632,27.132422
8,93.496695,61.87685,26.827843
9,93.496695,63.542632,28.289318
10,93.496695,67.600189,25.242592
11,93.496695,68.317999,25.41645
12,93.496695,65.101457,27.018894
13,93.496695,68.822591,24.14641
14,93.496695,74.187063,22.189023
15,93.496695,77.082575,19.796597
16,93.496695,75.070208,21.516777
17,93.636796,76.546987,21.064673
18,93.636796,74.42632,22.107932
19,93.636796,79.443802,19.417636
20,93.636796,77.712664,20.451534
21,93.636796,83.129618,16.635698
22,93.636796,85.948157,13.157581
23,93.636796,85.311987,14.987576
24,93.636796,85.806838,13.695522
25,93.636796,88.27239,9.356662
26,93.636796,88.413937,9.063782
27,93.636796,88.044445,10.471026
28,93.636796,86.228286,13.677829
29,93.636796,88.682841,10.709668
30,93.636796,86.85692,13.394897
31,93.636796,86.25158,14.601844
32,93.636796,86.781878,13.207505
33,93.636796,86.666094,14.602395
34,93.636796,86.492393,15.019114
35,93.636796,85.034138,17.35303
36,93.636796,84.712781,17.334876
37,93.636796,86.384747,14.454137
38,93.636796,87.381468,13.646092
39,93.636796,86.900741,14.259725
40,93.636796,86.316445,14.901718
41,93.636796,84.613921,17.395945
42,93.636796,84.570093,15.882166
43,93.636796,86.802737,11.212717
44,93.636796,86.114524,12.768997
45,93.636796,84.461441,14.398162
46,93.636796,84.849282,13.963988
47,93.636796,85.847246,14.04467
48,93.636796,85.310128,13.540103
49,93.636796,87.678667,11.186604
