gen,best,mean,std
0,94.852506,15.875604,19.647752
1,94.918596,22.950754,17.930918
2,94.918596,26.159916,19.706087
3,94.918596,31.166555,17.551122
4,94.918596,32.767507,15.14836
5,94.918596,36.410855,10.811463
6,94.918596,37.724204,9.884929
7,94.918596,38.168766,8.20363
8,94.918596,39.068186,8.842607
9,94.918596,38.348666,8.420436
10,94.918596,39.511771,6.688434
11,94.918596,39.249285,6.508882
12,94.918596,38.793202,7.594275
13,94.918596,39.251946,6.988537
14,94.918596,39.426639,6.751072
15,94.918596,38.886865,6.497691
16,94.918596,39.158392,6.18897
17,94.918596,39.33753,5.922127
18,94.918596,39.515318,5.636997
19,94.918596,38.882969,8.642526
20,94.918596,39.149237,7.598642
21,94.918596,39.242431,7.437906
22,94.918596,39.349789,7.160091
23,94.918596,38.998264,6.313018
24,94.918596,39.172589,6.056384
25,94.918596,39.071426,6.251697
26,94.918596,39.330429,5.921939
27,94.918596,39.334931,5.92176
28,94.918596,40.151722,7.814452
29,94.918596,40.149234,7.814812
30,94.918596,39.983058,8.035642
31,94.918596,39.887216,6.288638
32,94.918596,39.437516,7.101446
33,94.918596,39.357293,7.598552
34,94.918596,38.825651,7.258848
35,94.918596,38.899212,6.49814
36,94.918596,39.34256,6.318986
37,94.918596,39.067239,6.251836
38,94.918596,39.416488,5.712127
39,94.918596,39.499732,5.638169
40,94.918596,39.764858,5.832951
41,94.918596,40.125851,6.818761
42,94.918596,39.406865,5.852254
43,94.918596,39.403166,5.85246
44,94.918596,39.398286,5.852723
45,94.943754,58.683429,7.652916
46,94.943754,57.783429,10.589687
47,94.943754,56.958277,10.113565
48,94.943754,56.761693,9.115306
49,94.943754,57.03179,9.517372
