gen,best,mean,std
0,74.993647,28.822668,22.14892
1,91.450607,25.592134,26.112584
2,94.900134,36.643081,26.430141
3,94.900134,38.410892,22.840426
4,94.900134,45.249189,21.434921
5,94.900134,47.809263,18.693203
6,94.900134,49.112551,17.383248
7,94.900134,53.019146,18.843247
8,94.900134,53.761992,14.984689
9,94.900134,54.80733,15.190678
10,94.900134,56.74148,15.577469
11,94.900134,59.64643,13.885131
12,94.900134,58.169173,11.813195
13,94.900134,57.811887,12.759002
14,94.900134,57.587629,14.077716
15,94.900134,60.606756,12.363159
16,94.900134,59.506799,13.701945
17,94.900134,59.055415,13.031766
18,94.900134,59.376,12.699692
19,94.900134,58.907586,13.635963
20,94.900134,59.143131,12.661332
21,94.900134,60.983791,12.958264
22,94.900134,62.526913,11.096674
23,94.900134,64.45406,11.594671
24,94.900134,65.997086,11.899516
25,94.900134,67.35504,12.196906
26,94.900134,68.434032,11.615858
27,94.900134,68.704206,11.793987
28,94.900134,68.702709,12.2647
29,94.900134,71.218767,10.1101
30,94.900134,70.033251,11.696971
31,94.900134,70.799562,12.3047
32,94.900134,70.703543,10.405363
33,94.900134,71.42756,9.460619
34,94.900134,73.320422,6.542933
35,94.900134,73.314046,6.301533
36,94.900134,72.060515,8.457493
37,94.900134,72.865391,7.653672
38,94.900134,71.427233,9.026791
39,94.900134,72.952297,7.305619
40,94.900134,71.864041,9.786894
41,94.900134,72.679349,7.390697
42,94.900134,72.590781,7.420001
43,94.900134,72.862123,7.107865
44,94.900134,71.945493,8.714064
45,94.900134,71.687915,9.188335
46,94.900134,71.337069,9.015805
47,94.900134,71.782749,8.777881
48,94.900134,71.338576,9.187967
49,94.900134,71.96652,8.462611
