gen,best,mean,std
0,42.136396,-1.543195,10.621315
1,49.316419,2.00077,13.70853
2,49.316419,4.333675,15.485384
3,56.147588,11.304282,17.474562
4,56.147588,14.907463,17.773653
5,56.147588,20.746023,17.436284
6,63.350958,23.126889,17.235206
7,70.445542,26.750267,15.047462
8,70.445542,29.133917,13.414999
9,70.596331,29.731275,14.472383
10,70.627974,30.392752,13.608814
11,77.839788,32.699088,13.968216
12,78.159693,33.864283,14.483327
13,78.159693,37.782683,14.642507
14,78.159693,42.492567,16.691213
15,78.165043,45.371858,15.274022
16,78.076736,46.098593,15.549779
17,85.301298,49.934336,15.559464
18,85.301298,48.634207,14.59582
19,85.301298,47.824957,14.308332
20,85.301298,48.725635,14.115635
21,78.130842,50.324476,14.55931
22,86.136914,45.561556,16.761387
23,86.136914,46.049162,16.914503
24,86.136914,48.683471,18.061619
25,86.136914,49.211175,16.873025
26,86.863753,49.589649,17.292915
27,86.863753,48.564172,16.160622
28,86.863753,46.127645,16.035818
29,86.863753,45.727975,15.521915
30,86.863753,46.93412,15.052235
31,86.863753,46.493868,14.975674
32,86.863753,46.727844,14.412862
33,86.863753,47.660508,14.741016
34,86.863753,45.705002,14.649034
35,86.863753,44.665685,15.740391
36,86.863753,44.089961,15.713853
37,86.863753,45.267813,14.779539
38,86.863753,46.252218,15.213505
39,86.863753,46.54415,15.249481
40,86.863753,47.172136,14.968031
41,86.62074,47.170229,14.870366
42,86.62074,46.507696,15.326883
43,86.62074,46.67097,15.727045
44,87.138695,49.39684,16.182339
45,87.620676,51.011423,17.173198
46,87.775828,52.693992,19.105966
47,87.775828,52.509112,19.539083
48,87.775828,51.88352,19.238664
49,87.775828,54.371951,19.089973
50,87.777838,52.736671,17.982211
51,87.777838,55.825259,18.015877
52,87.777838,57.808517,16.649159
53,87.777838,58.613777,17.37103
54,87.777838,55.725962,17.007922
55,87.777838,56.318678,17.321397
56,87.777838,55.382892,18.031334
57,87.775828,56.403818,18.305812
58,87.775828,58.122076,18.120797
59,87.775828,58.107478,17.328964
60,87.775828,59.603801,15.523982
61,87.775828,60.387866,15.005826
62,87.775828,59.369136,15.541966
63,87.775828,58.036485,16.179721
64,87.775828,59.242882,15.565973
65,87.775828,58.526626,15.910697
66,87.775828,56.902776,15.238671
67,87.775828,57.206272,15.141424
68,87.775828,56.831945,16.265261
69,87.775828,56.036715,16.02481
70,87.775828,59.390136,16.65823
71,87.775828,58.227476,17.566313
72,87.775828,58.058758,16.886598
73,87.775828,58.787412,18.35858
74,87.775828,59.594217,17.314791
75,87.775828,58.421336,16.733054
76,87.775828,58.750112,17.345957
77,87.775828,59.037953,16.559154
78,87.775828,61.193912,15.353598
79,87.775828,60.022912,15.837922
80,87.775828,59.079027,16.023876
81,87.775828,57.832295,17.072396
82,87.775828,58.149469,17.721985
83,87.775828,58.357836,18.158141
84,87.775828,56.624672,17.713232
85,87.775828,57.06239,16.958151
86,87.775828,57.291203,15.529215
87,87.775828,56.077386,14.708786
88,87.775828,54.665056,15.84652
89,87.775828,55.190759,14.999407
90,87.775828,55.781511,16.638722
91,87.775828,55.280301,16.787923
92,87.775828,55.203936,16.629348
93,87.775828,54.906347,16.857692
94,87.775828,57.841154,17.203581
95,87.775828,58.664613,18.197903
96,87.775828,58.585653,16.40776
97,87.775828,57.234126,16.351658
98,87.777838,55.123663,16.418945
99,87.777838,54.750165,15.901941
100,87.777838,55.902778,15.970242
