gen,best,mean,std
0,66.023649,62.328269,9.946766
1,90.074024,63.901628,16.566115
2,90.074024,63.2335,18.04478
3,90.074024,64.473772,16.243187
4,90.806695,84.152046,8.999181
5,91.941683,88.209864,3.500192
6,91.941683,87.603124,5.533533
7,91.946695,87.850954,4.655291
8,91.946695,87.866125,4.989287
9,91.946695,88.699107,2.509126
10,91.946695,88.748621,2.528709
11,92.006695,88.156706,4.706305
12,92.006695,88.426328,4.516257
13,92.006695,89.034063,2.388315
14,92.006695,88.924964,2.790906
15,92.006695,88.927845,2.218192
16,92.006695,88.962923,2.220224
17,92.231732,56.511271,10.119506
18,92.286794,57.240688,9.110203
19,92.286794,57.12491,8.720744
20,92.291732,58.142751,9.409554
21,92.346794,57.916121,9.074545
22,92.346794,57.344938,9.069121
23,92.346794,58.154827,7.598631
24,92.346794,58.177617,8.328338
25,92.346794,59.148579,9.04285
26,92.346794,59.328898,8.13423
27,92.346794,59.221906,7.836242
28,92.346794,59.106209,7.050334
29,92.346794,58.592742,6.826335
30,92.346794,58.092449,6.523253
31,92.346794,59.124621,7.915739
32,92.346794,59.690403,9.128533
33,92.346794,58.799798,8.627778
34,92.346794,58.835705,9.482247
35,92.346794,59.028782,9.484342
36,92.346794,59.514862,9.775909
37,92.346794,60.244296,10.261605
38,92.346794,60.060586,8.735049
39,92.346794,59.869966,8.950846
40,92.346794,59.846566,9.150237
41,92.346794,59.104321,8.146741
42,92.346794,60.100362,9.420993
43,92.346794,59.78705,8.859598
44,92.346794,61.31012,10.536655
45,92.346794,60.416159,11.742209
46,92.346794,60.842673,13.118136
47,92.346794,60.571115,13.580101
48,92.346794,61.611424,14.24518
49,92.346794,61.000594,12.888022
