gen,best,mean,std
0,94.089365,57.722453,18.4731
1,94.180019,57.744504,23.985065
2,94.180019,58.645614,24.600924
3,94.180019,59.567355,25.074417
4,94.180019,62.565828,23.267571
5,94.180019,65.809243,19.909636
6,94.180019,70.162297,14.098291
7,94.180019,69.020619,15.816255
8,94.180019,70.169469,15.369556
9,94.180019,71.489312,14.136973
10,94.180019,73.777169,10.013557
11,94.180019,72.180368,13.995838
12,94.180019,74.037049,8.569666
13,94.180019,74.22661,7.836222
14,94.180019,73.619409,9.404028
15,94.180019,72.648674,12.537785
16,94.180019,73.704586,10.673302
17,94.180019,73.854006,9.289054
18,94.180019,74.744176,7.309718
19,94.180019,74.572595,7.512786
20,94.180019,75.466538,1.88147
21,94.180019,74.573883,7.512892
22,94.180019,74.31508,7.283398
23,94.180019,75.023033,4.767543
24,94.180019,75.376527,2.069916
25,94.180019,75.572547,2.789626
26,94.180019,74.507045,6.648182
27,94.180019,74.683963,6.462613
28,94.180019,75.567083,2.787843
29,94.180019,74.849363,5.065794
30,94.180019,74.764722,5.857529
31,94.180019,74.584565,7.501937
32,94.180019,74.515493,6.982294
33,94.180019,74.408936,5.664104
34,94.180019,74.15108,6.911401
35,94.180019,74.84671,5.084142
36,94.180019,74.849119,5.084296
37,94.639718,74.415914,8.085396
38,94.639718,74.113103,10.579069
39,94.639718,74.816494,8.009859
40,94.639718,73.855904,11.052365
41,94.639718,73.488075,11.373851
42,94.639718,73.276498,9.553241
43,94.639718,72.153648,14.203313
44,94.639718,74.70014,7.749673
45,94.639718,74.608438,7.900742
46,94.639718,74.796678,8.128168
47,94.639718,75.26009,7.773802
48,94.639718,74.397008,10.876404
49,94.639718,75.370103,9.106808
