gen,best,mean,std
0,93.124826,45.750029,32.865686
1,93.189365,53.930063,27.625054
2,93.189365,61.648704,26.14539
3,93.549365,60.531866,24.898294
4,93.549365,63.815066,21.852442
5,93.549365,66.675879,18.54442
6,94.180019,68.038072,16.424508
7,94.180019,69.034901,17.884205
8,94.180019,73.533563,8.025946
9,94.180019,73.916995,8.621491
10,94.180019,73.466051,9.487496
11,94.180019,71.647282,14.221004
12,94.180019,74.81366,4.034322
13,94.180019,74.613912,3.521429
14,94.180019,73.829212,7.703567
15,94.180019,74.652332,3.803504
16,94.180019,74.861112,3.804788
17,94.180019,74.460937,4.621079
18,94.180019,73.996022,4.933273
19,94.180019,74.244264,3.975657
20,94.180019,73.854881,8.183377
21,94.180019,74.679624,4.107554
22,94.180019,72.974722,11.750213
23,94.180019,73.064277,11.999853
24,94.180019,74.778781,5.700979
25,94.180019,74.852187,5.519336
26,94.180019,73.76044,8.112092
27,94.180019,74.300444,5.320643
28,94.180019,73.362039,8.271127
29,94.180019,74.453668,7.255518
30,94.180019,73.850976,10.0738
31,94.180019,74.113013,8.31251
32,94.180019,75.187072,3.40868
33,94.180019,74.480607,8.439301
34,94.180019,72.689748,12.282877
35,94.180019,74.300796,8.803453
36,94.180019,75.178355,6.296096
37,94.180019,75.015346,7.680525
38,94.180019,74.634584,7.858743
39,94.180019,75.00747,8.416274
40,94.180019,75.627905,4.758585
41,94.180019,75.067834,5.408338
42,94.180019,72.839185,10.765712
43,94.180019,74.101369,7.018727
44,94.180019,74.193293,8.205578
45,94.180019,74.904444,6.062449
46,94.180019,74.781274,6.266905
47,94.180019,75.670049,4.119477
48,94.180019,75.110191,4.843269
49,94.180019,75.922079,2.233222
