gen,best,mean,std
0,94.918596,16.631818,21.255818
1,94.918596,18.313599,21.617389
2,94.918596,20.198964,21.181343
3,94.918596,22.984004,21.51945
4,94.918596,26.637706,21.942179
5,94.918596,31.302116,23.396728
6,94.918596,34.422195,22.753739
7,94.918596,37.394189,21.501207
8,94.918596,40.490625,20.591248
9,94.918596,42.026041,20.40364
10,94.918596,46.615912,18.034647
11,94.918596,48.48797,17.457442
12,94.918596,50.643168,15.648462
13,94.918596,51.623688,14.740751
14,94.918596,53.432059,13.137272
15,94.918596,52.000668,14.725585
16,94.918596,52.714632,14.642659
17,94.918596,55.944147,7.54097
18,94.918596,54.970218,11.611359
19,94.918596,55.150192,11.071485
20,94.918596,53.967683,11.860438
21,94.918596,54.510936,12.318881
22,94.918596,54.590624,11.275574
23,94.918596,54.057581,12.341228
24,94.918596,55.228526,9.54778
25,94.918596,55.59272,9.577273
26,94.918596,53.634977,13.511414
27,94.918596,53.257624,12.926058
28,94.918596,53.791399,11.928786
29,94.918596,55.135891,9.352386
30,94.918596,53.968637,12.836399
31,94.918596,56.19571,8.419332
32,94.918596,56.108231,8.364725
33,94.918596,55.589931,7.684073
34,94.918596,55.231259,9.320134
35,94.918596,55.677258,9.310433
36,94.918596,53.981049,12.694877
37,94.918596,54.523537,12.205043
38,94.918596,55.236299,10.678545
39,94.918596,55.235021,9.569826
40,94.918596,54.166497,12.433841
41,94.918596,55.689025,8.762167
42,94.918596,56.134361,6.143617
43,94.918596,55.950475,6.251266
44,94.918596,55.503511,7.171275
45,94.918596,55.235325,8.778736
46,94.918596,56.585162,5.568707
47,94.918596,54.890042,11.09329
48,94.918596,55.323463,9.556802
49,94.918596,56.312037,6.437085
