gen,best,mean,std
0,75.023649,12.686885,19.620765
1,89.333532,18.009261,20.174166
2,89.333532,22.009249,20.656681
3,89.333532,28.104602,19.67531
4,94.918596,33.250174,14.365661
5,94.918596,36.732219,11.819008
6,94.918596,38.328687,9.484523
7,94.918596,39.40463,8.256521
8,94.918596,39.582758,8.052981
9,94.918596,39.403032,7.857136
10,94.918596,39.312319,6.44208
11,94.918596,39.778145,8.445599
12,94.918596,39.671044,5.903337
13,94.918596,39.849968,5.606598
14,94.918596,39.851748,6.022281
15,94.918596,40.121332,6.186149
16,94.918596,39.941991,6.463871
17,94.918596,39.672408,6.0379
18,94.918596,40.032408,5.865574
19,94.918596,40.391748,5.942412
20,94.918596,40.662408,6.595013
21,94.918596,41.560742,7.820268
22,94.918596,42.476543,9.234463
23,94.918596,42.312661,9.967921
24,94.918596,43.753863,10.303155
25,94.918596,44.187745,9.124004
26,94.918596,45.808052,9.42274
27,94.918596,45.522241,8.299325
28,94.918596,46.242241,7.484788
29,94.918596,46.962241,7.84656
30,94.918596,47.141335,6.00732
31,94.918596,47.681089,5.518987
32,94.918596,48.221748,6.483571
33,94.918596,47.052408,7.701001
34,94.918596,47.322408,7.023974
35,94.918596,48.041089,6.098038
36,94.918596,48.041779,7.192369
37,94.918596,48.491119,6.542138
38,94.918596,49.211089,6.716267
39,94.918596,49.569816,9.954705
40,94.918596,48.598894,8.796382
41,94.918596,48.705379,9.101745
42,94.918596,48.508234,7.124407
43,94.918596,48.131089,5.165005
44,94.918596,48.131748,6.030075
45,94.918596,48.041748,6.481567
46,94.918596,47.951089,6.161059
47,94.918596,48.401089,6.607096
48,94.918596,47.502408,6.8095
49,94.918596,47.144387,7.760408
