gen,best,mean,std
0,94.563558,16.50587,18.014789
1,94.852506,22.180793,16.731989
2,94.918596,31.918542,15.050686
3,94.918596,35.592649,15.393477
4,94.918596,39.46217,14.005728
5,94.918596,39.46294,13.047812
6,94.918596,41.083133,12.279924
7,94.918596,41.083994,11.531635
8,94.918596,41.80428,10.194347
9,94.918596,43.064759,11.329026
10,94.918596,43.695714,10.913351
11,94.918596,43.78562,11.06131
12,94.918596,43.51533,10.98486
13,94.918596,43.244852,10.901564
14,94.918596,43.516097,10.685696
15,94.918596,43.605809,11.277827
16,94.918596,43.515236,11.419514
17,94.918596,43.441635,12.237662
18,94.918596,42.615139,10.702914
19,94.918596,42.16466,10.568344
20,94.918596,40.995047,8.027881
21,94.918596,41.445335,8.651039
22,94.918596,41.085331,9.007619
23,94.918596,42.435331,10.13721
24,94.918596,41.535423,9.217749
25,94.918596,41.445327,9.195867
26,94.918596,41.174848,8.479042
27,94.918596,40.54456,8.260142
28,94.918596,40.814847,8.064174
29,94.918596,41.353893,9.172598
30,94.918596,40.63447,8.487389
31,94.918596,41.715618,10.489484
32,94.918596,41.445812,10.587408
33,94.918596,42.524755,10.843222
34,94.918596,42.074948,9.921253
35,94.918596,40.81389,10.507431
36,94.918596,41.985521,9.905386
37,94.918596,41.985422,11.209536
38,94.918596,42.075422,10.630466
39,94.918596,41.355807,9.687454
40,94.918596,41.085328,9.273281
41,94.918596,41.084661,8.54602
42,94.918596,41.264757,9.323164
43,94.918596,41.625138,10.077298
44,94.918596,41.895235,9.969789
45,94.943754,11.113712,16.658764
46,94.943754,13.365691,15.739371
47,94.943754,17.055403,15.274395
48,94.943754,19.575487,11.749529
49,94.943754,20.205403,10.783838
