gen,best,mean,std
0,75.023649,10.26741,22.559497
1,89.333532,16.29607,24.781434
2,89.333532,23.114278,25.731454
3,89.333532,26.338966,24.058297
4,94.918596,10.57984,22.478381
5,94.918596,14.831081,22.167319
6,94.918596,22.846206,22.37102
7,94.918596,29.750703,18.646705
8,94.918596,35.790674,18.322868
9,94.918596,38.933332,16.09648
10,94.918596,39.996396,13.911608
11,94.918596,40.527939,13.15175
12,94.918596,40.948087,12.025134
13,94.918596,39.599931,10.756686
14,94.918596,39.598694,11.12701
15,94.918596,41.305629,12.28049
16,94.918596,42.898787,11.546991
17,94.918596,45.416988,11.583233
18,94.918596,46.661799,10.591572
19,94.918596,45.776087,11.313144
20,94.918596,45.822974,8.132245
21,94.918596,46.710031,7.311627
22,94.918596,47.599467,6.391621
23,94.918596,47.865543,6.088664
24,94.918596,47.411957,7.851417
25,94.918596,47.944842,7.135423
26,94.918596,47.677406,7.61303
27,94.918596,47.40997,8.053517
28,94.918596,48.12639,5.470683
29,94.918596,48.483301,4.666928
30,94.918596,48.482598,4.666993
31,94.918596,48.483301,4.666928
32,94.918596,47.947726,5.753877
33,94.918596,47.859126,5.538838
34,94.918596,48.305162,5.006413
35,94.918596,48.305162,5.006413
36,94.918596,48.215162,5.395592
37,94.918596,48.215162,5.395592
38,94.918596,48.215162,5.395592
39,94.918596,48.485162,4.666805
40,94.918596,48.217726,5.090989
41,94.918596,47.595416,6.513667
42,94.918596,47.770289,6.276503
43,94.918596,48.130289,5.757135
44,94.918596,47.418682,7.089234
45,94.918596,47.775416,6.40455
46,94.918596,47.232258,8.035174
47,94.918596,48.037726,5.683383
48,94.918596,48.035162,5.547305
49,94.918596,47.590289,6.639907
