gen,best,mean,std
0,48.174,-2.702733,9.165564
1,57.018586,-1.95787,9.985664
2,94.852506,-1.138307,15.051736
3,94.918596,3.872137,17.530192
4,94.918596,8.745175,20.024036
5,94.918596,15.025982,22.764315
6,94.918596,16.494166,20.374184
7,94.918596,20.860069,22.496221
8,94.918596,25.411287,21.373845
9,94.918596,30.996071,20.753061
10,94.918596,34.224555,19.435354
11,94.918596,36.531968,18.189273
12,94.918596,38.495147,15.31779
13,94.918596,39.924488,14.628367
14,94.918596,40.652637,13.983795
15,94.918596,40.372089,13.887416
16,94.918596,42.703517,13.601443
17,94.918596,43.144694,11.903594
18,94.918596,44.490719,8.787782
19,94.918596,45.281956,8.015882
20,94.918596,44.643731,10.635479
21,94.918596,45.71421,8.213311
22,94.918596,45.618248,9.853109
23,94.918596,44.542968,10.79622
24,94.918596,44.899154,9.975745
25,94.918596,45.35224,10.145659
26,94.918596,45.083835,10.187878
27,94.918596,45.891177,8.16105
28,94.918596,46.249286,7.951456
29,94.918596,47.235967,5.707262
30,94.918596,46.607014,7.823651
31,94.918596,45.43573,9.643459
32,94.918596,45.890847,7.546183
33,94.918596,45.619447,9.339759
34,94.918596,46.51791,8.152381
35,94.918596,47.147744,5.764571
36,94.918596,46.339086,7.918019
37,94.918596,46.602637,8.423808
38,94.918596,46.965881,6.395109
39,94.918596,46.161637,7.660225
40,94.918596,44.731365,9.222692
41,94.918596,44.735169,9.497227
42,94.918596,46.086947,8.112076
43,94.918596,45.735753,7.607033
44,94.918596,45.925981,7.554714
45,94.918596,47.016703,5.882253
46,94.918596,47.207939,6.045206
47,94.918596,46.966721,7.912229
48,94.918596,47.610226,8.140803
49,94.918596,47.346582,7.554696
