gen,best,mean,std
0,66.073074,3.852102,15.786018
1,66.206986,3.026975,11.019943
2,74.957367,17.502104,18.345335
3,74.971721,17.254459,18.534345
4,94.918596,18.485896,18.279449
5,94.918596,22.979073,16.753025
6,94.918596,26.880761,15.639665
7,94.956575,7.049657,20.443197
8,94.956575,14.428487,22.758991
9,94.989365,19.565238,21.287165
10,94.989365,26.747987,15.910031
11,94.989365,28.096718,15.614594
12,94.989365,33.325041,13.742591
13,94.989365,35.399133,11.63709
14,94.989365,35.494385,11.561066
15,94.989365,38.379616,8.221973
16,94.989365,37.841207,9.174133
17,94.989365,39.104428,7.330314
18,94.989365,40.015123,9.742006
19,94.989365,40.634401,7.691711
20,94.989365,39.736037,8.957707
21,94.989365,39.916166,9.810206
22,94.989365,38.204622,13.076914
23,94.989365,37.664622,12.642926
24,94.989365,39.031778,11.221272
25,94.989365,39.65835,12.207291
26,94.989365,39.297075,13.048336
27,94.989365,37.933859,13.26757
28,94.989365,37.215095,13.296791
29,94.989365,38.746138,12.473078
30,94.989365,40.005755,9.339843
31,94.989365,39.646138,9.865347
32,94.989365,39.376138,9.912887
33,94.989365,39.106072,7.861431
34,94.989365,40.2932,8.455604
35,94.989365,40.2932,10.582875
36,94.989365,41.822149,11.470412
37,94.989365,42.076226,9.248844
38,94.989365,40.725655,8.896287
39,94.989365,40.456134,9.160211
40,94.989365,41.806005,8.556564
41,94.989365,41.536005,8.49028
42,94.989365,41.086391,7.859417
43,94.989365,40.742432,10.722285
44,94.989365,40.291952,11.180081
45,94.989365,40.275626,10.72954
46,94.989365,39.555562,12.895359
47,94.989365,39.645338,11.24994
48,94.989365,40.185812,10.547123
49,95.023266,47.386055,10.615744
